,summary,config,name
0,"{'_runtime': 2150, '_step': 20, '_timestamp': 1776834987.561377, '_wandb': {'runtime': 2150}, 'best_epoch': 12, 'best_val_acc': 0.806, 'epoch': 15, 'final_test_acc': 0.7961, 'final_test_loss': 0.8380005078792572, 'lr': 0, 'pred_examples': {'_type': 'images/separated', 'captions': ['GT: bowl\nPred: bowl\nConf: 0.8292', 'GT: butterfly\nPred: butterfly\nConf: 0.9996', 'GT: pear\nPred: pear\nConf: 1.0000', 'GT: road\nPred: road\nConf: 1.0000', 'GT: raccoon\nPred: raccoon\nConf: 0.9988', 'GT: raccoon\nPred: raccoon\nConf: 1.0000', 'GT: plate\nPred: plate\nConf: 1.0000', 'GT: man\nPred: boy\nConf: 0.8705', 'GT: television\nPred: television\nConf: 0.9953', 'GT: bowl\nPred: plate\nConf: 0.8477', 'GT: lion\nPred: lion\nConf: 1.0000', 'GT: cup\nPred: cup\nConf: 0.9939'], 'count': 12, 'filenames': ['media/images/pred_examples_18_9207c28a871b4c4a1b97.png', 'media/images/pred_examples_18_ad49a96e881bc270d95a.png', 'media/images/pred_examples_18_c5e5448e8e77203247cf.png', 'media/images/pred_examples_18_69930ec93907bdb046fa.png', 'media/images/pred_examples_18_2800703eb8850af59628.png', 'media/images/pred_examples_18_1f2b20639e9c0ef04791.png', 'media/images/pred_examples_18_1f0d7fc01124205e7050.png', 'media/images/pred_examples_18_4bf5dfe1390a4f9c6d97.png', 'media/images/pred_examples_18_f1e7f20fddfa2b1f3c62.png', 'media/images/pred_examples_18_ba74b7d82fba2ecc5185.png', 'media/images/pred_examples_18_74c385f6483c52c70467.png', 'media/images/pred_examples_18_502637b0bc549e34aaf8.png'], 'format': 'png', 'height': 224, 'width': 224}, 'test/acc': 0.7961, 'test/confusion_matrix_table': {'_latest_artifact_path': 'wandb-client-artifact://mlyt18w2tzv8yykrh7z4wvkocxwun1tyiyq8hf0i5oi0nuzvvd27q4gmlpqq2n4ptz5xx97q9hf9ie1lt6cj3hjmdbcbgp1fmb8zlndgxjb0i0bu9rp36f1h1grll88l:latest/test/confusion_matrix_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://cb5t4hjvtfd1ebhkl3r67696kom2394kdg6yssed9wdupvdjn681ko8xj84g8033nzyt04bonz7qigjgsuql2rl2wygbogiwpu9lud8lsm9j94k4nktzl7xhx2yro5rg/test/confusion_matrix_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 3, 'nrows': 10000, 'path': 'media/table/test/confusion_matrix_table_20_e7a7dce38c33db7ceb1f.table.json', 'sha256': 'e7a7dce38c33db7ceb1f0eca13f8617205edc67e35bd7e3bee45fbef45c1e0cd', 'size': 275182}, 'test/loss': 0.8380005078792572, 'train/acc': 0.9989777777777776, 'train/loss': 0.009678354333837827, 'val/acc': 0.8044, 'val/confusion_matrix_table': {'_latest_artifact_path': 'wandb-client-artifact://s3w7kzuqk3y4ugx1tesuoqaootpo6knsr612c304tzxfae6t5pdvm7x7nqfiq5oyghy9amw2pomq7sd3txvrwpbzc1elbn3b1qew84bqx3qztuktbcbhexwm0oi7pxnl:latest/val/confusion_matrix_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://fc1yewk22djfm9avtj2k9wad5gpa2twy1l81jl3axqi69hpkhkrjh2hvm71n4xryo5bz9k71w2x5gh6g9dajikpmixtj1gieqvhd3tnjs4vqlxso5z64ehpzr14tk6zw/val/confusion_matrix_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 3, 'nrows': 10000, 'path': 'media/table/val/confusion_matrix_table_19_031b030ec66dc6306030.table.json', 'sha256': '031b030ec66dc630603096c434461e4e3ee17c6fd587994f2e4d99bd3c0135e7', 'size': 275166}, 'val/loss': 0.7955554547786713}","{'epochs': 15, 'dataset': 'CIFAR100', 'run_name': 'baseline_resnet18_adamw_lr1e-3_bs128', 'optimizer': 'AdamW', 'scheduler': 'cosine', 'val_ratio': 0.1, 'batch_size': 128, 'image_size': 224, 'model_name': 'resnet18', 'pin_memory': True, 'num_classes': 100, 'num_workers': 2, 'project_name': 'mlops-cifar100', 'weight_decay': 0.0001, 'learning_rate': 0.001, 'log_pred_every': 5, 'use_pretrained': True, 'label_smoothing': 0, 'max_pred_images': 12}",baseline_resnet18_adamw_lr1e-3_bs128
1,"{'_runtime': 2308, '_step': 20, '_timestamp': 1776896169.5238914, '_wandb': {'runtime': 2308}, 'best_epoch': 14, 'best_val_acc': 0.8376, 'epoch': 15, 'final_test_acc': 0.831, 'final_test_loss': 0.6733042321205139, 'lr': 0, 'pred_examples': {'_type': 'images/separated', 'captions': ['GT: bowl\nPred: bowl\nConf: 0.9522', 'GT: butterfly\nPred: butterfly\nConf: 0.9933', 'GT: pear\nPred: pear\nConf: 1.0000', 'GT: road\nPred: road\nConf: 1.0000', 'GT: raccoon\nPred: raccoon\nConf: 0.9925', 'GT: raccoon\nPred: raccoon\nConf: 0.9999', 'GT: plate\nPred: plate\nConf: 1.0000', 'GT: man\nPred: man\nConf: 0.5929', 'GT: television\nPred: television\nConf: 0.9856', 'GT: bowl\nPred: bowl\nConf: 0.9911', 'GT: lion\nPred: lion\nConf: 1.0000', 'GT: cup\nPred: cup\nConf: 0.9907'], 'count': 12, 'filenames': ['media/images/pred_examples_18_9207c28a871b4c4a1b97.png', 'media/images/pred_examples_18_ad49a96e881bc270d95a.png', 'media/images/pred_examples_18_c5e5448e8e77203247cf.png', 'media/images/pred_examples_18_69930ec93907bdb046fa.png', 'media/images/pred_examples_18_2800703eb8850af59628.png', 'media/images/pred_examples_18_1f2b20639e9c0ef04791.png', 'media/images/pred_examples_18_1f0d7fc01124205e7050.png', 'media/images/pred_examples_18_4bf5dfe1390a4f9c6d97.png', 'media/images/pred_examples_18_f1e7f20fddfa2b1f3c62.png', 'media/images/pred_examples_18_ba74b7d82fba2ecc5185.png', 'media/images/pred_examples_18_74c385f6483c52c70467.png', 'media/images/pred_examples_18_502637b0bc549e34aaf8.png'], 'format': 'png', 'height': 224, 'width': 224}, 'test/acc': 0.831, 'test/confusion_matrix_table': {'_latest_artifact_path': 'wandb-client-artifact://e4e8m9voufagqf26ip22mgvolvf5vdy9gbsnm295nhbtac093qj1ygvbeq9do09w75fcfy7zwwo86udb4jt5uj3lbk5stjejysxwa16x7sb9vpls0znmilu65yyy4ll1:latest/test/confusion_matrix_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://9ej8pqvzquulyjxg3lirhvf6znzus4f11b9saomer7csp0xw97yqk0x1uqjvxhjwp0aq3s20v7dm3i87ysuyz5yjezr36kzhnunyemt21sdxh95zfneo6uorwkrkrf13/test/confusion_matrix_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 3, 'nrows': 10000, 'path': 'media/table/test/confusion_matrix_table_20_bfe412d318f3ed462554.table.json', 'sha256': 'bfe412d318f3ed462554c5167f4b0ae845a923044ce68c6b09f5e792e7f9ec12', 'size': 275180}, 'test/loss': 0.6733042321205139, 'train/acc': 0.9996444444444444, 'train/loss': 0.006385562523123291, 'val/acc': 0.8346, 'val/confusion_matrix_table': {'_latest_artifact_path': 'wandb-client-artifact://90z9yswc308ay6lu9zj2ti832xkqqggu7bmx50mchfkx2k2s78nppievg395q5tbgzwjczsx39fz56z7e9juc6bkn9ajg3ew9fh6b6ozduqmsl1fe97homcss5d30o0k:latest/val/confusion_matrix_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://01anzxih1v4hawp90kjyvs10dzaodp942qjur23kmwoyc4fmms1f1z1aohqnxm5x5u1zh4m2bihgxn0ngbmrxaulp6ogylaik3vfl6e4dvmjv480il4jcahvzghprxk7/val/confusion_matrix_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 3, 'nrows': 10000, 'path': 'media/table/val/confusion_matrix_table_19_22c0acef8943fcefddbe.table.json', 'sha256': '22c0acef8943fcefddbef539fb55d99ff9d75949c8e7957706da63ba6b86b1b8', 'size': 275165}, 'val/loss': 0.6372910572052002}","{'epochs': 15, 'dataset': 'CIFAR100', 'run_name': 'resnet18_adamw_lr3e-4_bs128', 'optimizer': 'AdamW', 'scheduler': 'cosine', 'val_ratio': 0.1, 'batch_size': 128, 'image_size': 224, 'model_name': 'resnet18', 'pin_memory': True, 'num_classes': 100, 'num_workers': 2, 'project_name': 'mlops-cifar100', 'weight_decay': 0.0001, 'learning_rate': 0.0003, 'log_pred_every': 5, 'use_pretrained': True, 'label_smoothing': 0, 'max_pred_images': 12}",resnet18_adamw_lr3e-4_bs128
2,"{'_runtime': 2319, '_step': 20, '_timestamp': 1776904670.0131896, '_wandb': {'runtime': 2319}, 'best_epoch': 14, 'best_val_acc': 0.8376, 'epoch': 15, 'final_test_acc': 0.8292, 'final_test_loss': 0.6320365148067474, 'lr': 0, 'pred_examples': {'_type': 'images/separated', 'captions': ['GT: bowl\nPred: bowl\nConf: 0.7848', 'GT: butterfly\nPred: butterfly\nConf: 0.9998', 'GT: pear\nPred: pear\nConf: 1.0000', 'GT: road\nPred: road\nConf: 1.0000', 'GT: raccoon\nPred: raccoon\nConf: 0.9807', 'GT: raccoon\nPred: raccoon\nConf: 0.9992', 'GT: plate\nPred: plate\nConf: 1.0000', 'GT: man\nPred: television\nConf: 0.4959', 'GT: television\nPred: television\nConf: 0.9855', 'GT: bowl\nPred: plate\nConf: 0.8963', 'GT: lion\nPred: lion\nConf: 1.0000', 'GT: cup\nPred: cup\nConf: 0.9753'], 'count': 12, 'filenames': ['media/images/pred_examples_18_9207c28a871b4c4a1b97.png', 'media/images/pred_examples_18_ad49a96e881bc270d95a.png', 'media/images/pred_examples_18_c5e5448e8e77203247cf.png', 'media/images/pred_examples_18_69930ec93907bdb046fa.png', 'media/images/pred_examples_18_2800703eb8850af59628.png', 'media/images/pred_examples_18_1f2b20639e9c0ef04791.png', 'media/images/pred_examples_18_1f0d7fc01124205e7050.png', 'media/images/pred_examples_18_4bf5dfe1390a4f9c6d97.png', 'media/images/pred_examples_18_f1e7f20fddfa2b1f3c62.png', 'media/images/pred_examples_18_ba74b7d82fba2ecc5185.png', 'media/images/pred_examples_18_74c385f6483c52c70467.png', 'media/images/pred_examples_18_502637b0bc549e34aaf8.png'], 'format': 'png', 'height': 224, 'width': 224}, 'test/acc': 0.8292, 'test/confusion_matrix_table': {'_latest_artifact_path': 'wandb-client-artifact://ik5u3yc0fxzsgk75nwucz5nqdv9nbjpc76l78trcuqh5l414rjqout9qsn4rqkp70f4yib6tbeqh9sav671b2dx9wd76m3qhbenkhp5888duxy8e8hqvnn8ydec5xsw1:latest/test/confusion_matrix_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://4n9qytcwk6ix8qql2cvwye6b3tqggfmorqpctf9b9soqoz3kgdsrnfa8o1mq3ps7ew3capj46rut6o8i809g3xr11zprhmek69e1t5s8kh2y10jl4v6o4ne8nbze2baw/test/confusion_matrix_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 3, 'nrows': 10000, 'path': 'media/table/test/confusion_matrix_table_20_ed0e8cac7d779c992d02.table.json', 'sha256': 'ed0e8cac7d779c992d02ef3f96cabdd42ac6c403dec22eff0a281be98045f4ed', 'size': 275179}, 'test/loss': 0.6320365148067474, 'train/acc': 0.9986222222222222, 'train/loss': 0.025139453963107537, 'val/acc': 0.8374, 'val/confusion_matrix_table': {'_latest_artifact_path': 'wandb-client-artifact://vobpz1gwy5xnt9mowcovuzo9ejskbcuy0rztd38ivwchq5eypd63vxm2j990hcfrmzprpemk251xt3ke2txgfl95ug7rytg2vtq2y0bkuqc13z32zukzuzzlkwofebus:latest/val/confusion_matrix_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://diybg59x69lcyxivtd4orlajk11htcs8brztutozghywgmug1svqeoyb5maozzv8ohp0o1h32t2xzblmlno4ook9h0eib91phrenrm4lkqzuyphmi0nal00x5ah48mva/val/confusion_matrix_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 3, 'nrows': 10000, 'path': 'media/table/val/confusion_matrix_table_19_d7aac8be663c82805586.table.json', 'sha256': 'd7aac8be663c82805586ef0da73865d5d3b4c8098cc8e3fd194d7978e8e0cce3', 'size': 275164}, 'val/loss': 0.5960761603832245}","{'epochs': 15, 'dataset': 'CIFAR100', 'run_name': 'resnet18_sgd_lr1e-2_bs128', 'optimizer': 'SGD', 'scheduler': 'cosine', 'val_ratio': 0.1, 'batch_size': 128, 'image_size': 224, 'model_name': 'resnet18', 'pin_memory': True, 'num_classes': 100, 'num_workers': 2, 'project_name': 'mlops-cifar100', 'weight_decay': 0.0001, 'learning_rate': 0.01, 'log_pred_every': 5, 'use_pretrained': True, 'label_smoothing': 0, 'max_pred_images': 12}",resnet18_sgd_lr1e-2_bs128
3,"{'_runtime': 2333, '_step': 20, '_timestamp': 1776907101.2563818, '_wandb': {'runtime': 2333}, 'best_epoch': 15, 'best_val_acc': 0.7908, 'epoch': 15, 'final_test_acc': 0.7934, 'final_test_loss': 0.8994423023223876, 'lr': 0, 'pred_examples': {'_type': 'images/separated', 'captions': ['GT: bowl\nPred: bowl\nConf: 0.9205', 'GT: butterfly\nPred: butterfly\nConf: 0.9989', 'GT: pear\nPred: pear\nConf: 1.0000', 'GT: road\nPred: road\nConf: 1.0000', 'GT: raccoon\nPred: raccoon\nConf: 1.0000', 'GT: raccoon\nPred: raccoon\nConf: 1.0000', 'GT: plate\nPred: plate\nConf: 1.0000', 'GT: man\nPred: boy\nConf: 0.9418', 'GT: television\nPred: television\nConf: 0.9990', 'GT: bowl\nPred: plate\nConf: 0.8136', 'GT: lion\nPred: lion\nConf: 1.0000', 'GT: cup\nPred: cup\nConf: 1.0000'], 'count': 12, 'filenames': ['media/images/pred_examples_18_9207c28a871b4c4a1b97.png', 'media/images/pred_examples_18_ad49a96e881bc270d95a.png', 'media/images/pred_examples_18_c5e5448e8e77203247cf.png', 'media/images/pred_examples_18_69930ec93907bdb046fa.png', 'media/images/pred_examples_18_2800703eb8850af59628.png', 'media/images/pred_examples_18_1f2b20639e9c0ef04791.png', 'media/images/pred_examples_18_1f0d7fc01124205e7050.png', 'media/images/pred_examples_18_4bf5dfe1390a4f9c6d97.png', 'media/images/pred_examples_18_f1e7f20fddfa2b1f3c62.png', 'media/images/pred_examples_18_ba74b7d82fba2ecc5185.png', 'media/images/pred_examples_18_74c385f6483c52c70467.png', 'media/images/pred_examples_18_502637b0bc549e34aaf8.png'], 'format': 'png', 'height': 224, 'width': 224}, 'test/acc': 0.7934, 'test/confusion_matrix_table': {'_latest_artifact_path': 'wandb-client-artifact://3v0e4z37sjjaz5blrvwf500yfjv9e58yita4ws4bg3q01lo6j2emnzifwbsok6dc31j4q7nv2pd6kf8aemef3e614prno9glexn1q3d8n0nir5mlsugw456iuzdvkdf0:latest/test/confusion_matrix_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://91rwz1frocra8hjvyjxqzqhtz98efm8vttk24v7vvew9oo7d6785hne29c0ix9ie8b1ve6tk9va65lpb6kmhsy52fbvm9t6zb7sqij3kdg8fnnzz8cktxyhubcg8ai28/test/confusion_matrix_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 3, 'nrows': 10000, 'path': 'media/table/test/confusion_matrix_table_20_5f670cad13470ee42e2e.table.json', 'sha256': '5f670cad13470ee42e2e22c2ef8f597eb2f10e6c0ff1fb15d29f83409e5d1c65', 'size': 275180}, 'test/loss': 0.8994423023223876, 'train/acc': 0.9973777777777778, 'train/loss': 0.01750588500400384, 'val/acc': 0.7908, 'val/confusion_matrix_table': {'_latest_artifact_path': 'wandb-client-artifact://cccg3vpl6r6ml8r19cr3opttyfy70ul8i61hrvx5gcpsb02m9bp4mm6aqzg30rtwhuc0vxzmjsxsnqdpzy31mlbt35jftxz1admqwlm8zq1v10s4x33n1dt0y5kxw2jw:latest/val/confusion_matrix_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://1t8y44244bcwnadawdq5bp9m7uwv3u0gvhhun4zu2uuyo8ch4uj3gsdy7txqh2yln5x164x4vud4sdxgr0atjrhzn0xqnib0s2wy2c71b85pbudft2qqttpcokbrmgjl/val/confusion_matrix_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 3, 'nrows': 10000, 'path': 'media/table/val/confusion_matrix_table_19_d5cda22e07a3e7bbb9cd.table.json', 'sha256': 'd5cda22e07a3e7bbb9cd1bf53b52c7acc151b6f8a7db66b99a5c56698cbd10cc', 'size': 275164}, 'val/loss': 0.8685964767456055}","{'epochs': 15, 'dataset': 'CIFAR100', 'run_name': 'resnet18_adamw_lr1e-3_bs64', 'optimizer': 'AdamW', 'scheduler': 'cosine', 'val_ratio': 0.1, 'batch_size': 64, 'image_size': 224, 'model_name': 'resnet18', 'pin_memory': True, 'num_classes': 100, 'num_workers': 2, 'project_name': 'mlops-cifar100', 'weight_decay': 0.0001, 'learning_rate': 0.001, 'log_pred_every': 5, 'use_pretrained': True, 'label_smoothing': 0, 'max_pred_images': 12}",resnet18_adamw_lr1e-3_bs64
4,"{'_runtime': 3609.965600401, '_step': 13, '_timestamp': 1776913206.374497, '_wandb': {'runtime': 3609}, 'epoch': 11, 'lr': 0.00016543469682057103, 'pred_examples': {'_type': 'images/separated', 'captions': ['GT: bowl\nPred: bowl\nConf: 0.5800', 'GT: butterfly\nPred: butterfly\nConf: 0.9999', 'GT: pear\nPred: pear\nConf: 1.0000', 'GT: road\nPred: road\nConf: 0.9998', 'GT: raccoon\nPred: raccoon\nConf: 1.0000', 'GT: raccoon\nPred: raccoon\nConf: 1.0000', 'GT: plate\nPred: plate\nConf: 0.9999', 'GT: man\nPred: boy\nConf: 0.8867', 'GT: television\nPred: television\nConf: 0.9976', 'GT: bowl\nPred: plate\nConf: 0.9206', 'GT: lion\nPred: lion\nConf: 1.0000', 'GT: cup\nPred: cup\nConf: 0.9998'], 'count': 12, 'filenames': ['media/images/pred_examples_12_9207c28a871b4c4a1b97.png', 'media/images/pred_examples_12_ad49a96e881bc270d95a.png', 'media/images/pred_examples_12_c5e5448e8e77203247cf.png', 'media/images/pred_examples_12_69930ec93907bdb046fa.png', 'media/images/pred_examples_12_2800703eb8850af59628.png', 'media/images/pred_examples_12_1f2b20639e9c0ef04791.png', 'media/images/pred_examples_12_1f0d7fc01124205e7050.png', 'media/images/pred_examples_12_4bf5dfe1390a4f9c6d97.png', 'media/images/pred_examples_12_f1e7f20fddfa2b1f3c62.png', 'media/images/pred_examples_12_ba74b7d82fba2ecc5185.png', 'media/images/pred_examples_12_74c385f6483c52c70467.png', 'media/images/pred_examples_12_502637b0bc549e34aaf8.png'], 'format': 'png', 'height': 224, 'width': 224}, 'train/acc': 0.9812222222222222, 'train/loss': 0.07276339482002789, 'val/acc': 0.7902, 'val/loss': 0.8058319057703018}","{'epochs': 15, 'dataset': 'CIFAR100', 'run_name': 'resnet18_adamw_lr1e-3_bs128_strongaug', 'optimizer': 'AdamW', 'scheduler': 'cosine', 'val_ratio': 0.1, 'batch_size': 128, 'image_size': 224, 'model_name': 'resnet18', 'pin_memory': True, 'num_classes': 100, 'num_workers': 2, 'augmentation': 'strong', 'project_name': 'mlops-cifar100', 'weight_decay': 0.0001, 'learning_rate': 0.001, 'log_pred_every': 5, 'use_pretrained': True, 'label_smoothing': 0, 'max_pred_images': 12}",resnet18_adamw_lr1e-3_bs128_strongaug
5,{},"{'epochs': 15, 'dataset': 'CIFAR100', 'run_name': 'resnet18_adamw_lr1e-3_bs128_strongaug', 'optimizer': 'AdamW', 'scheduler': 'cosine', 'val_ratio': 0.1, 'batch_size': 128, 'image_size': 224, 'model_name': 'resnet18', 'pin_memory': True, 'num_classes': 100, 'num_workers': 2, 'augmentation': 'strong', 'project_name': 'mlops-cifar100', 'weight_decay': 0.0001, 'learning_rate': 0.001, 'log_pred_every': 5, 'use_pretrained': True, 'label_smoothing': 0, 'max_pred_images': 12}",resnet18_adamw_lr1e-3_bs128_strongaug
6,"{'_runtime': 4792, '_step': 20, '_timestamp': 1776997303.0370069, '_wandb': {'runtime': 4792}, 'best_epoch': 15, 'best_val_acc': 0.8046, 'epoch': 15, 'final_test_acc': 0.7981, 'final_test_loss': 0.8075677680969239, 'lr': 0, 'pred_examples': {'_type': 'images/separated', 'captions': ['GT: bowl\nPred: bowl\nConf: 0.6303', 'GT: butterfly\nPred: butterfly\nConf: 1.0000', 'GT: pear\nPred: pear\nConf: 1.0000', 'GT: road\nPred: road\nConf: 0.9999', 'GT: raccoon\nPred: raccoon\nConf: 0.9995', 'GT: raccoon\nPred: raccoon\nConf: 1.0000', 'GT: plate\nPred: plate\nConf: 1.0000', 'GT: man\nPred: man\nConf: 0.6663', 'GT: television\nPred: television\nConf: 0.9992', 'GT: bowl\nPred: plate\nConf: 0.6010', 'GT: lion\nPred: lion\nConf: 1.0000', 'GT: cup\nPred: cup\nConf: 0.9962'], 'count': 12, 'filenames': ['media/images/pred_examples_18_9207c28a871b4c4a1b97.png', 'media/images/pred_examples_18_ad49a96e881bc270d95a.png', 'media/images/pred_examples_18_c5e5448e8e77203247cf.png', 'media/images/pred_examples_18_69930ec93907bdb046fa.png', 'media/images/pred_examples_18_2800703eb8850af59628.png', 'media/images/pred_examples_18_1f2b20639e9c0ef04791.png', 'media/images/pred_examples_18_1f0d7fc01124205e7050.png', 'media/images/pred_examples_18_4bf5dfe1390a4f9c6d97.png', 'media/images/pred_examples_18_f1e7f20fddfa2b1f3c62.png', 'media/images/pred_examples_18_ba74b7d82fba2ecc5185.png', 'media/images/pred_examples_18_74c385f6483c52c70467.png', 'media/images/pred_examples_18_502637b0bc549e34aaf8.png'], 'format': 'png', 'height': 224, 'width': 224}, 'test/acc': 0.7981, 'test/confusion_matrix_table': {'_latest_artifact_path': 'wandb-client-artifact://lb1yd3eigwvwr2azhxp7m9b5tvd92z5zzs6ph4iuxv13n1h290tdimdcw0n8fcyawsqmdf0n6w0v88msalyp6vzwgtkh4wzezopsfrl39llk8544p6vu74pnf30u1xhs:latest/test/confusion_matrix_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://traqy9womexluhul9xsubam4zo6pfybavth05wxicr5321c7nef98nik9v2pkkav2l0a0qampbguv1uedkrukuquq3a2h9yjhu19rmkye43e3i931rsusqmagr7j6557/test/confusion_matrix_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 3, 'nrows': 10000, 'path': 'media/table/test/confusion_matrix_table_20_0b6c91f82ee1db9498b7.table.json', 'sha256': '0b6c91f82ee1db9498b7a83b97f3a594d4574267d682168e97a6c041201a362c', 'size': 275181}, 'test/loss': 0.8075677680969239, 'train/acc': 0.9960666666666668, 'train/loss': 0.024550125132666693, 'val/acc': 0.8046, 'val/confusion_matrix_table': {'_latest_artifact_path': 'wandb-client-artifact://wu7ouj5sugywl5jw3g6oc0jqonkf7ijg9c9ofivj5zedtd3j0dklty13vi7f3yi0rrt9oulefnxno3bflfzgz3nv34fzw8yjrdwerjjlvvl2znf4nay8w0hjv69ycv8o:latest/val/confusion_matrix_table.table.json', '_type': 'table-file', 'artifact_path': 'wandb-client-artifact://aa6e3x83zm2duop8v324udea90sva9vhsypzfvvfd2d7xeqiyhk447h8d0uk4azinrox06svjbni2litvro6tbhmco02b5r7on9gvilvbpnkec6u6hehlsqlhzxgrimq/val/confusion_matrix_table.table.json', 'log_mode': 'IMMUTABLE', 'ncols': 3, 'nrows': 10000, 'path': 'media/table/val/confusion_matrix_table_19_ad00591b5224de1d729a.table.json', 'sha256': 'ad00591b5224de1d729a3cc6de459a0b039b5a38efd1a8653a76d8ac93d5b7a1', 'size': 275165}, 'val/loss': 0.7869473602294922}","{'epochs': 15, 'dataset': 'CIFAR100', 'run_name': 'resnet18_adamw_lr1e-3_bs128_strongaug', 'optimizer': 'AdamW', 'scheduler': 'cosine', 'val_ratio': 0.1, 'batch_size': 128, 'image_size': 224, 'model_name': 'resnet18', 'pin_memory': True, 'num_classes': 100, 'num_workers': 2, 'augmentation': 'strong', 'project_name': 'mlops-cifar100', 'weight_decay': 0.0001, 'learning_rate': 0.001, 'log_pred_every': 5, 'use_pretrained': True, 'label_smoothing': 0, 'max_pred_images': 12}",resnet18_adamw_lr1e-3_bs128_strongaug
